query_id,doc_id
q446160,d8029412
q446160,d6589037
q446160,d8005551
q269931,d3278328
q269931,d6023492
q269931,d2285785
q269931,d8471414
q269931,d2285786
q269931,d5785540
q269931,d8714467
q269931,d5208069
q269931,d8471411
q269931,d3278327
q269931,d5208067
q269931,d8714469
q269931,d3483295
q269931,d9088927
q269931,d5785542
q269931,d3483294
q269931,d3278324
q269931,d6023494
q269931,d5208066
q269931,d9088928
q215814,d8119564
q215814,d7501164
q215814,d6887051
q215814,d556374
q215814,d1831273
q215814,d6737197
q215814,d8628585
q215814,d1831280
q215814,d7961143
q215814,d7961142
q215814,d3698784
q215814,d8628587
q215814,d7357183
q215814,d1831275
q215814,d8119565
q215814,d3698783
q215814,d6737198
q215814,d3698782
q215814,d98290
q215814,d1479443
q4552,d3744965
q4552,d43886
q4552,d43892
q4552,d9104266
q4552,d8389920
q4552,d3340024
q4552,d3744963
q4552,d43893
q4552,d2536585
q4552,d43894
q4552,d2383362
q4552,d43895
q4552,d43889
q4552,d43887
q4552,d9256437
q4552,d3744964
q4552,d5273992
q4552,d8763851
q4552,d574704
q4552,d1926243
q146925,d4870858
q146925,d1261989
q146925,d1261992
q146925,d618301
q146925,d1261994
q146925,d2864207
q146925,d3705662
q146925,d3789723
q146925,d1370382
q146925,d1261993
q146925,d1261987
q146925,d6495745
q146925,d126135
q146925,d332615
q146925,d1261995
q146925,d1261990
q146925,d3835216
q146925,d1261988
q146925,d2760644
q146925,d4009278
q147842,d7730518
q147842,d4732859
q147842,d6503792
q147842,d4732858
q147842,d1269606
q147842,d8709142
q147842,d1269609
q147842,d1269602
q147842,d1466784
q147842,d8945512
q147842,d8945511
q147842,d6503793
q147842,d1269603
q147842,d7036095
q147842,d556374
q147842,d2023498
q147842,d4732861
q147842,d3499664
q147842,d1269607
q147842,d1803423
q115920,d1005186
q115920,d3289928
q115920,d3289926
q115920,d3289929
q115920,d4129775
q115920,d3106405
q115920,d6419407
q115920,d7763827
q115920,d5958455
q115920,d361731
q115920,d3289930
q115920,d3106406
q115920,d1005192
q115920,d6419405
q115920,d6419406
q115920,d1005191
q115920,d1005189
q115920,d1005185
q115920,d5958454
q115920,d6419404
q298125,d33939
q298125,d199474
q298125,d2249
q298125,d4089891
q298125,d1424160
q298125,d2526686
q298125,d7456823
q298125,d4302059
q298125,d6147
q298125,d4633264
q298125,d944361
q298125,d5011307
q298125,d8034167
q298125,d2526687
q298125,d199475
q298125,d255719
q298125,d7601662
q298125,d199215
q298125,d441710
q298125,d3544764
q251822,d2133264
q251822,d2133267
q251822,d2133266
q251822,d2133262
q251822,d7068976
q251822,d73726
q251822,d3564741
q251822,d2133261
q251822,d2133263
q251822,d73724
q251822,d2133268
q251822,d2127390
q251822,d5718586
q251822,d2773867
q251822,d2133260
q251822,d4523168
q251822,d621469
q251822,d1919431
q251822,d4311517
q251822,d4498255
q29473,d270409
q29473,d270408
q29473,d1184674
q29473,d270411
q29473,d270412
q29473,d270414
q29473,d270415
q29473,d270416
q29473,d5748593
q29473,d1184677
q29473,d805111
q29473,d270410
q29473,d805108
q29473,d6760318
q29473,d1819984
q29473,d1184676
q29473,d270413
q29473,d1378589
q29473,d731177
q29473,d1337808
q21057,d195371
q21057,d195372
q21057,d407163
q21057,d8574590
q21057,d195376
q21057,d1212595
q21057,d2102265
q21057,d6255457
q21057,d5406783
q21057,d7809927
q21057,d6053511
q21057,d1705480
q21057,d812215
q21057,d2102261
q21057,d195370
q21057,d3006490
q21057,d3046442
q21057,d2102263
q21057,d7580314
q21057,d4220073
q43522,d4819824
q43522,d393170
q43522,d483457
q43522,d3551107
q43522,d5556382
q43522,d3551103
q43522,d393168
q43522,d3754726
q43522,d1424779
q43522,d72119
q43522,d393169
q43522,d327191
q43522,d2956832
q43522,d72115
q43522,d72111
q43522,d7118810
q43522,d3779496
q43522,d1424781
q43522,d4819823
q43522,d4951477
q456377,d6912866
q456377,d8501510
q456377,d6369087
q456377,d6912863
q456377,d8301945
q456377,d4195621
q456377,d6369089
q456377,d4195620
q456377,d6369090
q456377,d8751524
q456377,d6607374
q456377,d4679224
q456377,d977239
q456377,d5479842
q456377,d8089813
q456377,d175192
q456377,d3131000
q456377,d8533207
q456377,d1937006
q456377,d6465275
q191376,d5849265
q191376,d5459678
q191376,d6300455
q191376,d4808522
q191376,d5550582
q191376,d5550584
q191376,d4808521
q191376,d4808520
q191376,d5506020
q191376,d1628957
q191376,d1628954
q191376,d1628963
q191376,d5459679
q191376,d5137667
q191376,d6300456
q191376,d5679437
q191376,d7796989
q191376,d5550583
q191376,d1628955
q191376,d5918176
q107641,d936486
q107641,d6516750
q107641,d936480
q107641,d2118150
q107641,d7670222
q107641,d6937765
q107641,d7609675
q107641,d6516747
q107641,d7609674
q107641,d936487
q107641,d6150039
q107641,d936481
q107641,d9185188
q107641,d8720940
q107641,d936483
q107641,d1677376
q107641,d8843941
q107641,d8452426
q107641,d4999311
q107641,d1087296
q10753,d101550
q10753,d9257627
q10753,d6591060
q10753,d5465017
q10753,d6591061
q10753,d2506590
q10753,d2278289
q10753,d1533224
q10753,d101544
q10753,d101552
q10753,d767867
q10753,d7023986
q10753,d101549
q10753,d657457
q10753,d101546
q10753,d3393140
q10753,d101547
q10753,d4593695
q10753,d6591059
q10753,d3511605
q512543,d2249335
q512543,d820447
q512543,d820449
q512543,d4362352
q512543,d5402289
q512543,d2249342
q512543,d8898361
q512543,d2249339
q512543,d2249343
q512543,d5402284
q512543,d9091967
q512543,d2841866
q512543,d5198502
q512543,d6237322
q512543,d5402285
q512543,d6954366
q512543,d8898360
q512543,d2452665
q512543,d5402286
q512543,d8915184
q450734,d6353215
q450734,d4882133
q450734,d4123393
q450734,d8109974
q450734,d22941
q450734,d4123388
q450734,d4123389
q450734,d5360179
q450734,d5976157
q450734,d7188207
q450734,d4123395
q450734,d9026450
q450734,d4411804
q450734,d9026449
q450734,d1607271
q450734,d4123394
q450734,d7325174
q450734,d4123390
q450734,d7188204
q450734,d9026448
q56595,d7749370
q56595,d5858201
q56595,d506123
q56595,d6080976
q56595,d6707760
q56595,d6080977
q56595,d2093711
q56595,d3922074
q56595,d5533234
q56595,d506117
q56595,d5757865
q56595,d6707759
q56595,d7418287
q56595,d506120
q56595,d1060515
q56595,d506115
q56595,d7418286
q56595,d506121
q56595,d3345669
q56595,d312123
q75565,d8031028
q75565,d135343
q75565,d666942
q75565,d6217448
q75565,d1521567
q75565,d6634138
q75565,d1743508
q75565,d6217447
q75565,d4900264
q75565,d1688356
q75565,d6653011
q75565,d6592417
q75565,d5407435
q75565,d527720
q75565,d977239
q75565,d6083081
q75565,d6061632
q75565,d3221523
q75565,d2489853
q75565,d2490894
q87476,d7704328
q87476,d4200691
q87476,d9258999
q87476,d5501137
q87476,d5501138
q87476,d8089813
q87476,d8776
q87476,d5687872
q87476,d9109513
q87476,d6369089
q87476,d767595
q87476,d6369090
q87476,d5601980
q87476,d4679224
q87476,d6607374
q87476,d8751524
q87476,d3855976
q87476,d5618087
q87476,d305904
q87476,d8301945
q210572,d7774907
q210572,d3073637
q210572,d7774906
q210572,d1787915
q210572,d1787921
q210572,d1787917
q210572,d3874153
q210572,d3785428
q210572,d8791660
q210572,d3785427
q210572,d3874152
q210572,d8670358
q210572,d1787918
q210572,d3874155
q210572,d3874154
q210572,d5909149
q210572,d1787923
q210572,d8791661
q210572,d1787920
q210572,d1787922
q197258,d1677370
q197258,d5874085
q197258,d5953535
q197258,d5687255
q197258,d3599027
q197258,d1677371
q197258,d6444415
q197258,d1677369
q197258,d5612988
q197258,d7021014
q197258,d6513029
q197258,d6444416
q197258,d5612990
q197258,d1677376
q197258,d7605501
q197258,d6513028
q197258,d3185800
q197258,d5953536
q197258,d1677372
q197258,d5612989
q422494,d3773164
q422494,d1519171
q422494,d2779938
q422494,d6321078
q422494,d6321078
q422494,d6788032
q422494,d4122076
q422494,d4122074
q422494,d8688678
q422494,d6303769
q422494,d8688677
q422494,d6440346
q422494,d7064761
q422494,d3773166
q422494,d5041943
q422494,d5666909
q422494,d3773172
q422494,d1707240
q422494,d260946
q422494,d260941
q33491,d4694771
q33491,d6078254
q33491,d3998109
q33491,d6073752
q33491,d6161077
q33491,d6073754
q33491,d3031138
q33491,d2733971
q33491,d305901
q33491,d305900
q33491,d305906
q33491,d7940499
q33491,d305904
q33491,d2023383
q33491,d305903
q33491,d4694769
q33491,d5695922
q33491,d6465275
q33491,d3998110
q33491,d2023384
q56202,d3552491
q56202,d3404464
q56202,d502753
q56202,d4218878
q56202,d502751
q56202,d3309229
q56202,d111905
q56202,d502752
q56202,d502748
q56202,d2161645
q56202,d5133184
q56202,d502749
q56202,d121834
q56202,d924991
q56202,d3309230
q56202,d1100326
q56202,d4218877
q56202,d502747
q56202,d4085367
q56202,d3552492
q483831,d1428461
q483831,d4630120
q483831,d4630121
q483831,d5299359
q483831,d4914159
q483831,d5927888
q483831,d5261367
q483831,d4914158
q483831,d7082283
q483831,d92691
q483831,d195259
q483831,d92690
q483831,d573282
q483831,d7287588
q483831,d7287587
q483831,d4630124
q483831,d4630125
q483831,d4630123
q483831,d7287589
q483831,d4630122
q380768,d3788963
q380768,d7475501
q380768,d5934750
q380768,d2606714
q380768,d3327028
q380768,d3327027
q380768,d2441777
q380768,d7099367
q380768,d4850373
q380768,d6883143
q380768,d5380944
q380768,d7930394
q380768,d7099368
q380768,d3327025
q380768,d2405861
q380768,d4479681
q380768,d5380945
q380768,d8643909
q380768,d133073
q380768,d7394958
q310079,d4460508
q310079,d4460509
q310079,d8975854
q310079,d6738690
q310079,d6356844
q310079,d2629807
q310079,d5263247
q310079,d2629808
q310079,d2629801
q310079,d7501164
q310079,d2629802
q310079,d2629806
q310079,d5905621
q310079,d5263246
q310079,d5744904
q310079,d6356842
q310079,d5744903
q310079,d6710734
q310079,d7818411
q310079,d8420736
q102812,d896229
q102812,d896236
q102812,d1264071
q102812,d2364809
q102812,d4851194
q102812,d3579916
q102812,d6125431
q102812,d896232
q102812,d896233
q102812,d9225754
q102812,d6355440
q102812,d896234
q102812,d7394958
q102812,d385209
q102812,d6355442
q102812,d7991155
q102812,d8036314
q102812,d896228
q102812,d5116710
q102812,d6291320
q209588,d1779664
q209588,d5896895
q209588,d5351676
q209588,d1779662
q209588,d7499747
q209588,d7499749
q209588,d1779663
q209588,d6925868
q209588,d2873720
q209588,d5896896
q209588,d8236160
q209588,d6508417
q209588,d6508418
q209588,d5124136
q209588,d8398597
q209588,d6508421
q209588,d6925869
q209588,d1779657
q209588,d1779661
q209588,d1762644
q324704,d2776567
q324704,d8374161
q324704,d4957144
q324704,d8374163
q324704,d2776562
q324704,d5912521
q324704,d6967204
q324704,d2776563
q324704,d2776561
q324704,d6185590
q324704,d8777881
q324704,d5912520
q324704,d2776564
q324704,d8374162
q324704,d2776565
q324704,d6185589
q324704,d6821186
q324704,d2776566
q324704,d8197579
q324704,d2128370
q87479,d5717946
q87479,d1079998
q87479,d2849921
q87479,d1899865
q87479,d3546170
q87479,d5203666
q87479,d3369538
q87479,d5398146
q87479,d1868813
q87479,d36957
q87479,d8986728
q87479,d2265140
q87479,d5105134
q87479,d8272018
q87479,d282497
q87479,d6892074
q87479,d36962
q87479,d1899863
q87479,d511918
q87479,d36963
q48707,d5909149
q48707,d9170353
q48707,d1069096
q48707,d4258349
q48707,d6019006
q48707,d1787915
q48707,d454
q48707,d296977
q48707,d1046394
q48707,d438221
q48707,d3524985
q48707,d5702006
q48707,d3900973
q48707,d6101509
q48707,d8386343
q48707,d366320
q48707,d6389520
q48707,d6789838
q48707,d3900977
q48707,d6168294
q192059,d2769325
q192059,d924991
q192059,d2853545
q192059,d1063274
q192059,d2937716
q192059,d1063273
q192059,d1063272
q192059,d363073
q192059,d517042
q192059,d1634478
q192059,d357044
q192059,d1063269
q192059,d1806895
q192059,d2853543
q192059,d1849940
q192059,d1611407
q192059,d5715679
q192059,d7614289
q192059,d4751054
q192059,d1634475
q213600,d102093
q213600,d7929841
q213600,d9109513
q213600,d836707
q213600,d2589594
q213600,d4497178
q213600,d7425648
q213600,d5223690
q213600,d5866601
q213600,d6614814
q213600,d1338777
q213600,d5924870
q213600,d4497179
q213600,d1261994
q213600,d618301
q213600,d8089680
q213600,d6963470
q213600,d266860
q213600,d4200220
q213600,d5844762
q505758,d5771734
q505758,d2258205
q505758,d5771733
q505758,d7516039
q505758,d5141941
q505758,d7932681
q505758,d5141939
q505758,d255746
q505758,d2258203
q505758,d355088
q505758,d3564425
q505758,d2777928
q505758,d5141940
q505758,d355093
q505758,d3178661
q505758,d6298139
q505758,d8504036
q505758,d7516038
q505758,d1187598
q505758,d355089
q520616,d7850404
q520616,d6864657
q520616,d5454242
q520616,d5696214
q520616,d7362833
q520616,d6651141
q520616,d5696455
q520616,d5699191
q520616,d5708765
q520616,d6031378
q520616,d6630863
q520616,d5695793
q520616,d6039302
q520616,d5692106
q520616,d5441838
q520616,d5693751
q520616,d6659579
q520616,d5435732
q520616,d5701886
q520616,d5778928
q75495,d666350
q75495,d666353
q75495,d666348
q75495,d4198343
q75495,d8515014
q75495,d8515016
q75495,d4995893
q75495,d666352
q75495,d666344
q75495,d2897781
q75495,d4951830
q75495,d5460508
q75495,d4287730
q75495,d7644599
q75495,d4995892
q75495,d4198341
q75495,d666346
q75495,d4198340
q75495,d4786817
q75495,d7644598
q365730,d3178666
q365730,d3178661
q365730,d8909731
q365730,d3178664
q365730,d6298139
q365730,d355089
q365730,d255746
q365730,d3178663
q365730,d3178667
q365730,d3269507
q365730,d8173970
q365730,d5238262
q365730,d6298140
q365730,d3178665
q365730,d5238263
q365730,d8909730
q365730,d8113170
q365730,d5771733
q365730,d3178658
q365730,d5141940
q447607,d2105450
q447607,d1114030
q447607,d408587
q447607,d1378589
q447607,d731177
q447607,d7077546
q447607,d408594
q447607,d408594
q447607,d7077547
q447607,d408591
q447607,d408591
q447607,d2255690
q447607,d1280392
q447607,d3799082
q447607,d2255695
q447607,d3799083
q447607,d2255696
q447607,d731175
q447607,d1233805
q447607,d4434970
q179175,d42159
q179175,d42154
q179175,d1527364
q179175,d7045884
q179175,d1527365
q179175,d4877020
q179175,d1527367
q179175,d42156
q179175,d7045880
q179175,d1527371
q179175,d2919358
q179175,d1527366
q179175,d1098013
q179175,d1527370
q179175,d1527368
q179175,d1462827
q179175,d6045706
q179175,d6045707
q179175,d2919357
q179175,d6976425
q29074,d266860
q29074,d6963470
q29074,d8136171
q29074,d7761682
q29074,d266869
q29074,d4879518
q29074,d6218704
q29074,d266865
q29074,d4879519
q29074,d4971505
q29074,d266867
q29074,d266863
q29074,d3323052
q29074,d266864
q29074,d2267583
q29074,d2504998
q29074,d3740872
q29074,d2812664
q29074,d7716968
q29074,d266866
q2461,d23961
q2461,d2289944
q2461,d3004574
q2461,d23956
q2461,d755106
q2461,d23957
q2461,d580949
q2461,d450476
q2461,d8038974
q2461,d23962
q2461,d23953
q2461,d531240
q2461,d23955
q2461,d2646321
q2461,d3211331
q2461,d6235116
q2461,d1199596
q2461,d23958
q2461,d450477
q2461,d1004997
q47942,d7093638
q47942,d2000752
q47942,d2817209
q47942,d6914067
q47942,d2634304
q47942,d1329091
q47942,d4579612
q47942,d158897
q47942,d4118337
q47942,d4118337
q47942,d3897623
q47942,d6593430
q47942,d6593430
q47942,d3666535
q47942,d1206585
q47942,d8361921
q47942,d62541
q47942,d45506
q47942,d158307
q47942,d2686809
q46462,d7306810
q46462,d8166157
q46462,d5465599
q46462,d418778
q46462,d7759454
q46462,d5559513
q46462,d6314043
q46462,d9114846
q46462,d6858094
q46462,d418777
q46462,d7100966
q46462,d266860
q46462,d6963470
q46462,d418774
q46462,d4297333
q46462,d6323821
q46462,d2102265
q46462,d2102263
q46462,d3046442
q46462,d6223228
q61522,d3932974
q61522,d3932973
q61522,d4947862
q61522,d6363485
q61522,d1327928
q61522,d1596246
q61522,d4216886
q61522,d268164
q61522,d33217
q61522,d2295644
q61522,d548224
q61522,d5735522
q61522,d2750226
q61522,d13896
q61522,d33221
q61522,d548222
q61522,d4347965
q61522,d6626243
q61522,d5100884
q61522,d548225
q11401,d7698559
q11401,d7249743
q11401,d107474
q11401,d107477
q11401,d107475
q11401,d6552984
q11401,d107483
q11401,d285730
q11401,d285731
q11401,d7497865
q11401,d107476
q11401,d5766731
q11401,d285732
q11401,d7249742
q11401,d6552986
q11401,d1971272
q11401,d107479
q11401,d4808469
q11401,d6552983
q11401,d7904593
q483536,d5545932
q483536,d4624584
q483536,d7870227
q483536,d3460660
q483536,d8973518
q483536,d1547130
q483536,d1547133
q483536,d5251187
q483536,d3343852
q483536,d1224662
q483536,d3343847
q483536,d812487
q483536,d1211869
q483536,d812489
q483536,d812488
q483536,d8420736
q483536,d2860305
q483536,d1211867
q483536,d5251186
q483536,d4624585
q361337,d3686767
q361337,d3135928
q361337,d4653924
q361337,d3135926
q361337,d3437054
q361337,d7666535
q361337,d3934245
q361337,d6213059
q361337,d6213061
q361337,d8089632
q361337,d6434440
q361337,d3934244
q361337,d3613069
q361337,d8141780
q361337,d3135920
q361337,d7553686
q361337,d7553685
q361337,d3135927
q361337,d3135929
q361337,d3934243
q170492,d5362844
q170492,d5542913
q170492,d7333751
q170492,d1456101
q170492,d1456100
q170492,d5721987
q170492,d1456108
q170492,d1456104
q170492,d7404296
q170492,d8386342
q170492,d5362843
q170492,d7501164
q170492,d2227058
q170492,d1456106
q170492,d8781487
q170492,d1908339
q170492,d3799083
q170492,d2255695
q170492,d8386339
q170492,d3799082
q14353,d106383
q14353,d6943595
q14353,d1468197
q14353,d134644
q14353,d134643
q14353,d582074
q14353,d6915106
q14353,d556374
q14353,d8353734
q14353,d2023498
q14353,d6390286
q14353,d106380
q14353,d7501164
q14353,d7392817
q14353,d6390287
q14353,d1579479
q14353,d4220073
q14353,d6636945
q14353,d134642
q14353,d4823564
q237219,d5207320
q237219,d2009979
q237219,d4998847
q237219,d2009980
q237219,d1339
q237219,d2009977
q237219,d7196342
q237219,d5791695
q237219,d6616143
q237219,d6616144
q237219,d6224358
q237219,d5791694
q237219,d7196343
q237219,d4998848
q237219,d2009973
q237219,d2009974
q237219,d2009981
q237219,d7800190
q237219,d8297584
q237219,d1332
q435470,d7232201
q435470,d7232202
q435470,d3932114
q435470,d5500764
q435470,d7877487
q435470,d7477868
q435470,d7232199
q435470,d5151130
q435470,d8412555
q435470,d5151129
q435470,d8373958
q435470,d4730649
q435470,d3932116
q435470,d3932115
q435470,d6490958
q435470,d3009880
q435470,d7501828
q435470,d4730650
q435470,d2060758
q435470,d3932111
q205393,d336278
q205393,d2043958
q205393,d1744685
q205393,d1744688
q205393,d5869648
q205393,d3187199
q205393,d5578921
q205393,d92849
q205393,d92848
q205393,d8920245
q205393,d5784337
q205393,d3119720
q205393,d1744689
q205393,d793074
q205393,d1744686
q205393,d336277
q205393,d6173686
q205393,d5524277
q205393,d520449
q205393,d1744687
q169288,d5815772
q169288,d1446314
q169288,d455322
q169288,d1548467
q169288,d8390339
q169288,d1810716
q169288,d8672963
q169288,d3824166
q169288,d3797891
q169288,d4262540
q169288,d7230597
q169288,d455314
q169288,d455317
q169288,d1142432
q169288,d455320
q169288,d2355629
q169288,d1810715
q169288,d455319
q169288,d455323
q169288,d455321
q418888,d8341913
q418888,d9198693
q418888,d8341912
q418888,d9198692
q418888,d3729564
q418888,d7944984
q418888,d6591295
q418888,d6591296
q418888,d3729570
q418888,d8341914
q418888,d9086721
q418888,d3729572
q418888,d3786698
q418888,d3729566
q418888,d3729569
q418888,d3729571
q418888,d6591297
q418888,d3729565
q418888,d4609550
q418888,d3729567
q234158,d5309483
q234158,d134337
q234158,d5309482
q234158,d1984132
q234158,d4687581
q234158,d1984131
q234158,d8897913
q234158,d5506301
q234158,d6651575
q234158,d8897912
q234158,d1984136
q234158,d4687580
q234158,d1984135
q234158,d1984137
q234158,d5205019
q234158,d4687579
q234158,d3595748
q234158,d1984133
q234158,d7117930
q234158,d3595751
q123611,d240444
q123611,d1069097
q123611,d1069096
q123611,d205329
q123611,d565996
q123611,d8007531
q123611,d1069099
q123611,d5581980
q123611,d4884585
q123611,d750527
q123611,d8857795
q123611,d4884584
q123611,d4884583
q123611,d1069095
q123611,d8684361
q123611,d454
q123611,d296977
q123611,d6368623
q123611,d1069098
q123611,d7208967
q126550,d6962964
q126550,d6962965
q126550,d1093576
q126550,d8310202
q126550,d6962966
q126550,d9216713
q126550,d1093575
q126550,d3875933
q126550,d1093571
q126550,d6962967
q126550,d1093573
q126550,d8310203
q126550,d8880703
q126550,d5125525
q126550,d1093579
q126550,d8880704
q126550,d5780145
q126550,d1093580
q126550,d1093577
q126550,d1093578
q477874,d8352443
q477874,d7879215
q477874,d5554580
q477874,d8947235
q477874,d4525639
q477874,d4525645
q477874,d4525648
q477874,d5554579
q477874,d8567596
q477874,d4525646
q477874,d5554577
q477874,d8617481
q477874,d4218878
q477874,d5689421
q477874,d5689420
q477874,d5043586
q477874,d8352444
q477874,d5689419
q477874,d8352446
q477874,d6248326
q517159,d7501164
q517159,d5969605
q517159,d5969609
q517159,d5603075
q517159,d7520893
q517159,d5969606
q517159,d7520892
q517159,d7520894
q517159,d5969608
q517159,d6336169
q517159,d6336168
q517159,d5603079
q517159,d8000876
q517159,d8433112
q517159,d5603074
q517159,d5969607
q517159,d6336167
q517159,d5603071
q517159,d296977
q517159,d5603076
q136856,d1179087
q136856,d3305730
q136856,d6661253
q136856,d8256342
q136856,d5936280
q136856,d6113702
q136856,d5950443
q136856,d1401507
q136856,d6024692
q136856,d2941363
q136856,d6255996
q136856,d9221517
q136856,d4561861
q136856,d3621743
q136856,d3135926
q136856,d7498037
q136856,d2227058
q136856,d3672258
q136856,d3774406
q136856,d6774045
q377276,d1025240
q377276,d9250811
q377276,d208548
q377276,d6736899
q377276,d165095
q377276,d2928312
q377276,d2489232
q377276,d834719
q377276,d3292553
q377276,d266419
q377276,d5967973
q377276,d5198502
q377276,d3292555
q377276,d126008
q377276,d834720
q377276,d9096394
q377276,d2893986
q377276,d7234457
q377276,d61296
q377276,d6294720
q221462,d1827544
q221462,d7843484
q221462,d6572572
q221462,d1878208
q221462,d7794893
q221462,d1827538
q221462,d7794894
q221462,d4218878
q221462,d7314965
q221462,d1878209
q221462,d6572571
q221462,d7314964
q221462,d3552491
q221462,d1475308
q221462,d1878207
q221462,d1827543
q221462,d1878205
q221462,d2241493
q221462,d121834
q221462,d2241492
q64648,d1926243
q64648,d574704
q64648,d5684369
q64648,d1926245
q64648,d6351969
q64648,d574697
q64648,d574696
q64648,d3047771
q64648,d6899703
q64648,d574698
q64648,d5866599
q64648,d5223689
q64648,d5981522
q64648,d5866601
q64648,d6614814
q64648,d5223690
q64648,d6614813
q64648,d7586713
q64648,d1926241
q64648,d1926242
q519091,d7850404
q519091,d5696214
q519091,d5778928
q519091,d5730770
q519091,d5699191
q519091,d5693751
q519091,d6864657
q519091,d5708765
q519091,d7088939
q519091,d6700633
q519091,d5702005
q519091,d5702011
q519091,d5775458
q519091,d5441838
q519091,d5435732
q519091,d5702006
q519091,d5701886
q519091,d6651141
q519091,d5454242
q519091,d5695793
q473606,d3267065
q473606,d4457451
q473606,d3665971
q473606,d3353334
q473606,d4278320
q473606,d5778648
q473606,d5101504
q473606,d111905
q473606,d2984385
q473606,d3721337
q473606,d7251122
q473606,d5162616
q473606,d4457452
q473606,d4515660
q473606,d4988873
q473606,d5052306
q473606,d924989
q473606,d5254165
q473606,d2984392
q473606,d3552491
q56594,d1944659
q56594,d6944644
q56594,d7121589
q56594,d9162943
q56594,d2102265
q56594,d5406783
q56594,d506110
q56594,d2102261
q56594,d219358
q56594,d1621042
q56594,d3046442
q56594,d402005
q56594,d7580314
q56594,d2102263
q56594,d98290
q56594,d45030
q56594,d6439036
q56594,d4176190
q56594,d8245323
q56594,d6223228
q37278,d270637
q37278,d220712
q37278,d64844
q37278,d64839
q37278,d339030
q37278,d4348182
q37278,d219901
q37278,d698277
q37278,d247077
q37278,d220715
q37278,d15111
q37278,d4935478
q37278,d219904
q37278,d220711
q37278,d2905359
q37278,d1836213
q37278,d2531387
q37278,d1829111
q37278,d5812549
q37278,d5812551
q402096,d4652945
q402096,d6468615
q402096,d3593901
q402096,d4085084
q402096,d5135080
q402096,d2261140
q402096,d8619534
q402096,d3540602
q402096,d7652169
q402096,d3540599
q402096,d272995
q402096,d4085083
q402096,d8011063
q402096,d2261139
q402096,d2261137
q402096,d7698632
q402096,d6883189
q402096,d8410155
q402096,d3540600
q402096,d3540598
q14352,d134626
q14352,d7976616
q14352,d9022825
q14352,d134634
q14352,d5667382
q14352,d134633
q14352,d6526974
q14352,d6526973
q14352,d134635
q14352,d6526972
q14352,d6071945
q14352,d134628
q14352,d134630
q14352,d7673287
q14352,d7976617
q14352,d134632
q14352,d5667381
q14352,d6766391
q14352,d3333023
q14352,d5667383
q430713,d6451373
q430713,d3872996
q430713,d6397149
q430713,d8462719
q430713,d3872992
q430713,d6397148
q430713,d2875915
q430713,d6397150
q430713,d7501164
q430713,d6451374
q430713,d3872991
q430713,d3072932
q430713,d673960
q430713,d3872995
q430713,d7980932
q430713,d889315
q430713,d673963
q430713,d1897611
q430713,d8475735
q430713,d3854806
q103270,d899931
q103270,d1684927
q103270,d899932
q103270,d1217329
q103270,d6996727
q103270,d5557939
q103270,d1378589
q103270,d731177
q103270,d408587
q103270,d899930
q103270,d899928
q103270,d3104293
q103270,d2304537
q103270,d1217328
q103270,d7679488
q103270,d6054941
q103270,d408590
q103270,d2881996
q103270,d1217327
q103270,d5557940
q20862,d6034410
q20862,d7946888
q20862,d7237332
q20862,d193576
q20862,d8046028
q20862,d193575
q20862,d6233585
q20862,d193579
q20862,d2950021
q20862,d6804619
q20862,d7452700
q20862,d7237330
q20862,d193580
q20862,d8046027
q20862,d7237331
q20862,d8955991
q20862,d8509807
q20862,d5851035
q20862,d3950903
q20862,d4990593
q79729,d3114934
q79729,d2902551
q79729,d3799822
q79729,d702012
q79729,d3114935
q79729,d6607239
q79729,d702004
q79729,d4497179
q79729,d4497178
q79729,d2312617
q79729,d702005
q79729,d7243380
q79729,d6466390
q79729,d702006
q79729,d5080628
q79729,d6445449
q79729,d702011
q79729,d5857822
q79729,d6030191
q79729,d702008
q87500,d5576730
q87500,d3211844
q87500,d3402037
q87500,d5906754
q87500,d5576729
q87500,d5703997
q87500,d3480947
q87500,d1368165
q87500,d8825437
q87500,d767805
q87500,d767803
q87500,d3244847
q87500,d767806
q87500,d767799
q87500,d4219959
q87500,d767802
q87500,d767798
q87500,d767801
q87500,d5598505
q87500,d938514
q330901,d6960031
q330901,d2837543
q330901,d6947970
q330901,d63080
q330901,d1346988
q330901,d1802754
q330901,d1685432
q330901,d63075
q330901,d5927141
q330901,d63079
q330901,d6274515
q330901,d7235103
q330901,d1346992
q330901,d2837544
q330901,d4498965
q330901,d5927143
q330901,d2837546
q330901,d6569196
q330901,d5648945
q330901,d5927142
q396137,d2535938
q396137,d319390
q396137,d6307253
q396137,d3480491
q396137,d7606774
q396137,d7606775
q396137,d1079998
q396137,d5717946
q396137,d2849921
q396137,d5200896
q396137,d3480487
q396137,d7606777
q396137,d1899865
q396137,d3546170
q396137,d5105134
q396137,d2265140
q396137,d5398146
q396137,d5200895
q396137,d3480490
q396137,d5704474
q34563,d484993
q34563,d8081804
q34563,d922367
q34563,d6780870
q34563,d3723406
q34563,d315270
q34563,d6780871
q34563,d315266
q34563,d18249
q34563,d581389
q34563,d9132937
q34563,d3466898
q34563,d315264
q34563,d355091
q34563,d1127276
q34563,d18252
q34563,d2258205
q34563,d5847612
q34563,d315263
q34563,d18250
q5423,d8243186
q5423,d551529
q5423,d7864064
q5423,d4906702
q5423,d4535030
q5423,d551530
